f [m],focus shift [um]
-931.993199319932,0.027000269998966875
-931.7931793179318,0.027000269998966875
-931.5931593159316,0.027000269998966875
-931.3931393139314,0.027000269998966875
-931.1931193119312,0.027000269998966875
-930.993099309931,0.027000269998966875
-930.7930793079308,0.027000269998966875
-930.5930593059306,0.027000269998966875
-930.3930393039304,0.027000269998966875
-930.1930193019302,0.027000269998966875
-929.99299929993,0.027000269998966875
-929.7929792979298,0.027000269998966875
-929.5929592959296,0.027000269998966875
-929.3929392939294,0.027000269998966875
-929.1929192919292,0.027000269998966875
-928.992899289929,0.027000269998966875
-928.7928792879288,0.027000269998966875
-928.5928592859286,0.027000269998966875
-928.3928392839284,0.027000269998966875
-928.1928192819282,0.027000269998966875
-927.992799279928,0.027000269998966875
-927.7927792779278,0.027000269998966875
-927.5927592759276,0.027000269998966875
-927.3927392739274,0.027000269998966875
-927.1927192719272,0.027000269998966875
-926.992699269927,0.027000269998966875
-926.7926792679268,0.027000269998966875
-926.5926592659266,0.027000269998966875
-926.3926392639264,0.027000269998966875
-926.1926192619262,0.027000269998966875
-925.992599259926,0.027000269998966875
-925.7925792579258,0.027000269998966875
-925.5925592559256,0.027000269998966875
-925.3925392539254,0.027000269998966875
-925.1925192519252,0.027000269998966875
-924.992499249925,0.027000269998966875
-924.7924792479248,0.027000269998966875
-924.5924592459246,0.027000269998966875
-924.3924392439244,0.027000269998966875
-924.1924192419242,0.027000269998966875
-923.992399239924,0.027000269998966875
-923.7923792379238,0.027000269998966875
-923.5923592359236,0.027000269998966875
-923.3923392339234,0.027000269998966875
-923.1923192319232,0.027000269998966875
-922.992299229923,0.027000269998966875
-922.7922792279228,0.027000269998966875
-922.5922592259226,0.027000269998966875
-922.3922392239224,0.027000269998966875
-922.1922192219222,0.027000269998966875
-921.992199219922,0.027000269998966875
-921.7921792179218,0.027000269998966875
-921.5921592159216,0.027000269998966875
-921.3921392139214,0.027000269998966875
-921.1921192119212,0.027000269998966875
-920.992099209921,0.027000269998966875
-920.7920792079208,0.027000269998966875
-920.5920592059206,0.027000269998966875
-920.3920392039204,0.027000269998966875
-920.1920192019202,0.027000269998966875
-919.99199919992,0.027000269998966875
-919.7919791979198,0.027000269998966875
-919.5919591959196,0.027000269998966875
-919.3919391939194,0.027000269998966875
-919.1919191919192,0.027000269998966875
-918.991899189919,0.027000269998966875
-918.7918791879188,0.027000269998966875
-918.5918591859186,0.027000269998966875
-918.3918391839184,0.027000269998966875
-918.1918191819182,0.027000269998966875
-917.991799179918,0.027000269998966875
-917.7917791779178,0.027000269998966875
-917.5917591759176,0.027000269998966875
-917.3917391739174,0.027000269998966875
-917.1917191719172,0.027000269998966875
-916.991699169917,0.027000269998966875
-916.7916791679168,0.027000269998966875
-916.5916591659166,0.027000269998966875
-916.3916391639164,0.027000269998966875
-916.1916191619162,0.027000269998966875
-915.991599159916,0.027000269998966875
-915.7915791579157,0.027000269998966875
-915.5915591559155,0.027000269998966875
-915.3915391539153,0.027000269998966875
-915.1915191519151,0.027000269998966875
-914.991499149915,0.027000269998966875
-914.7914791479147,0.027000269998966875
-914.5914591459145,0.027000269998966875
-914.3914391439143,0.027000269998966875
-914.1914191419141,0.027000269998966875
-913.9913991399139,0.027000269998966875
-913.7913791379137,0.027000269998966875
-913.5913591359135,0.027000269998966875
-913.3913391339133,0.027000269998966875
-913.1913191319131,0.027000269998966875
-912.991299129913,0.027000269998966875
-912.7912791279128,0.027000269998966875
-912.5912591259126,0.027000269998966875
-912.3912391239124,0.027000269998966875
-912.1912191219122,0.027000269998966875
-911.991199119912,0.027000269998966875
-911.7911791179118,0.027000269998966875
-911.5911591159116,0.027000269998966875
-911.3911391139114,0.027000269998966875
-911.1911191119112,0.027000269998966875
-910.991099109911,0.027000269998966875
-910.7910791079108,0.027000269998966875
-910.5910591059106,0.027000269998966875
-910.3910391039104,0.027000269998966875
-910.1910191019102,0.027000269998966875
-909.99099909991,0.027000269998966875
-909.7909790979098,0.027000269998966875
-909.5909590959096,0.027000269998966875
-909.3909390939094,0.027000269998966875
-909.1909190919092,0.027000269998966875
-908.990899089909,0.027000269998966875
-908.7908790879088,0.027000269998966875
-908.5908590859086,0.027000269998966875
-908.3908390839084,0.027000269998966875
-908.1908190819082,0.027000269998966875
-907.990799079908,0.027000269998966875
-907.7907790779078,0.027000269998966875
-907.5907590759076,0.027000269998966875
-907.3907390739074,0.027000269998966875
-907.1907190719072,0.027000269998966875
-906.990699069907,0.027000269998966875
-906.7906790679068,0.027000269998966875
-906.5906590659066,0.027000269998966875
-906.3906390639064,0.027000269998966875
-906.1906190619062,0.027000269998966875
-905.990599059906,0.027000269998966875
-905.7905790579058,0.027000269998966875
-905.5905590559056,0.027000269998966875
-905.3905390539054,0.027000269998966875
-905.1905190519052,0.027000269998966875
-904.990499049905,0.027000269998966875
-904.7904790479048,0.027000269998966875
-904.5904590459046,0.027000269998966875
-904.3904390439044,0.027000269998966875
-904.1904190419042,0.027000269998966875
-903.990399039904,0.027000269998966875
-903.7903790379038,0.027000269998966875
-903.5903590359036,0.027000269998966875
-903.3903390339034,0.027000269998966875
-903.1903190319032,0.027000269998966875
-902.990299029903,0.027000269998966875
-902.7902790279028,0.027000269998966875
-902.5902590259026,0.027000269998966875
-902.3902390239024,0.027000269998966875
-902.1902190219022,0.027000269998966875
-901.990199019902,0.027000269998966875
-901.7901790179018,0.027000269998966875
-901.5901590159016,0.027000269998966875
-901.3901390139014,0.027000269998966875
-901.1901190119012,0.027000269998966875
-900.990099009901,0.027000269998966875
-900.7900790079008,0.027000269998966875
-900.5900590059006,0.027000269998966875
-900.3900390039004,0.027000269998966875
-900.1900190019002,0.027000269998966875
-899.9899989999,0.027000269998966875
-899.7899789978998,0.027000269998966875
-899.5899589958996,0.027000269998966875
-899.3899389938994,0.027000269998966875
-899.1899189918992,0.027000269998966875
-898.989898989899,0.027000269998966875
-898.7898789878988,0.027000269998966875
-898.5898589858986,0.027000269998966875
-898.3898389838984,0.027000269998966875
-898.1898189818982,0.027000269998966875
-897.989798979898,0.027000269998966875
-897.7897789778978,0.027000269998966875
-897.5897589758976,0.027000269998966875
-897.3897389738974,0.027000269998966875
-897.1897189718972,0.027000269998966875
-896.989698969897,0.027000269998966875
-896.7896789678967,0.027000269998966875
-896.5896589658965,0.027000269998966875
-896.3896389638965,0.027000269998966875
-896.1896189618963,0.027000269998966875
-895.989598959896,0.027000269998966875
-895.7895789578959,0.027000269998966875
-895.5895589558957,0.027000269998966875
-895.3895389538955,0.027000269998966875
-895.1895189518953,0.027000269998966875
-894.989498949895,0.027000269998966875
-894.7894789478948,0.027000269998966875
-894.5894589458946,0.027000269998966875
-894.3894389438944,0.027000269998966875
-894.1894189418942,0.027000269998966875
-893.989398939894,0.027000269998966875
-893.7893789378938,0.027000269998966875
-893.5893589358936,0.027000269998966875
-893.3893389338934,0.027000269998966875
-893.1893189318932,0.027000269998966875
-892.989298929893,0.027000269998966875
-892.7892789278928,0.027000269998966875
-892.5892589258926,0.027000269998966875
-892.3892389238924,0.027000269998966875
-892.1892189218922,0.027000269998966875
-891.989198919892,0.027000269998966875
-891.7891789178918,0.027000269998966875
-891.5891589158916,0.027000269998966875
-891.3891389138914,0.027000269998966875
-891.1891189118912,0.027000269998966875
-890.989098909891,0.027000269998966875
-890.7890789078908,0.027000269998966875
-890.5890589058906,0.027000269998966875
-890.3890389038904,0.027000269998966875
-890.1890189018902,0.027000269998966875
-889.98899889989,0.027000269998966875
-889.7889788978898,0.027000269998966875
-889.5889588958896,0.027000269998966875
-889.3889388938894,0.027000269998966875
-889.1889188918892,0.027000269998966875
-888.988898889889,0.027000269998966875
-888.7888788878888,0.027000269998966875
-888.5888588858886,0.027000269998966875
-888.3888388838884,0.027000269998966875
-888.1888188818882,0.027000269998966875
-887.988798879888,0.027000269998966875
-887.7887788778878,0.027000269998966875
-887.5887588758876,0.027000269998966875
-887.3887388738874,0.027000269998966875
-887.1887188718872,0.027000269998966875
-886.988698869887,0.027000269998966875
-886.7886788678868,0.027000269998966875
-886.5886588658866,0.027000269998966875
-886.3886388638864,0.027000269998966875
-886.1886188618862,0.027000269998966875
-885.988598859886,0.027000269998966875
-885.7885788578858,0.027000269998966875
-885.5885588558856,0.027000269998966875
-885.3885388538854,0.027000269998966875
-885.1885188518852,0.027000269998966875
-884.988498849885,0.027000269998966875
-884.7884788478848,0.027000269998966875
-884.5884588458846,0.027000269998966875
-884.3884388438844,0.027000269998966875
-884.1884188418842,0.027000269998966875
-883.988398839884,0.027000269998966875
-883.7883788378838,0.027000269998966875
-883.5883588358836,0.027000269998966875
-883.3883388338834,0.027000269998966875
-883.1883188318832,0.027000269998966875
-882.988298829883,0.027000269998966875
-882.7882788278828,0.027000269998966875
-882.5882588258826,0.027000269998966875
-882.3882388238824,0.027000269998966875
-882.1882188218822,0.027000269998966875
-881.988198819882,0.027000269998966875
-881.7881788178818,0.027000269998966875
-881.5881588158816,0.027000269998966875
-881.3881388138814,0.027000269998966875
-881.1881188118812,0.027000269998966875
-880.988098809881,0.027000269998966875
-880.7880788078808,0.027000269998966875
-880.5880588058806,0.027000269998966875
-880.3880388038804,0.027000269998966875
-880.1880188018802,0.027000269998966875
-879.98799879988,0.027000269998966875
-879.7879787978798,0.027000269998966875
-879.5879587958796,0.027000269998966875
-879.3879387938794,0.027000269998966875
-879.1879187918792,0.027000269998966875
-878.987898789879,0.027000269998966875
-878.7878787878788,0.027000269998966875
-878.5878587858786,0.027000269998966875
-878.3878387838784,0.027000269998966875
-878.1878187818781,0.027000269998966875
-877.987798779878,0.027000269998966875
-877.7877787778777,0.027000269998966875
-877.5877587758775,0.027000269998966875
-877.3877387738773,0.027000269998966875
-877.1877187718771,0.027000269998966875
-876.9876987698769,0.027000269998966875
-876.7876787678767,0.027000269998966875
-876.5876587658765,0.027000269998966875
-876.3876387638763,0.027000269998966875
-876.1876187618761,0.027000269998966875
-875.9875987598759,0.027000269998966875
-875.7875787578757,0.027000269998966875
-875.5875587558755,0.027000269998966875
-875.3875387538753,0.027000269998966875
-875.1875187518751,0.027000269998966875
-874.9874987498749,0.027000269998966875
-874.7874787478748,0.027000269998966875
-874.5874587458746,0.027000269998966875
-874.3874387438744,0.027000269998966875
-874.1874187418742,0.027000269998966875
-873.987398739874,0.027000269998966875
-873.7873787378738,0.027000269998966875
-873.5873587358736,0.027000269998966875
-873.3873387338734,0.027000269998966875
-873.1873187318732,0.027000269998966875
-872.987298729873,0.027000269998966875
-872.7872787278728,0.027000269998966875
-872.5872587258726,0.027000269998966875
-872.3872387238724,0.027000269998966875
-872.1872187218722,0.027000269998966875
-871.987198719872,0.027000269998966875
-871.7871787178718,0.027000269998966875
-871.5871587158716,0.027000269998966875
-871.3871387138714,0.027000269998966875
-871.1871187118712,0.027000269998966875
-870.987098709871,0.027000269998966875
-870.7870787078708,0.027000269998966875
-870.5870587058706,0.027000269998966875
-870.3870387038704,0.027000269998966875
-870.1870187018702,0.027000269998966875
-869.98699869987,0.027000269998966875
-869.7869786978698,0.027000269998966875
-869.5869586958696,0.027000269998966875
-869.3869386938694,0.027000269998966875
-869.1869186918692,0.027000269998966875
-868.986898689869,0.027000269998966875
-868.7868786878688,0.027000269998966875
-868.5868586858686,0.027000269998966875
-868.3868386838684,0.027000269998966875
-868.1868186818682,0.027000269998966875
-867.986798679868,0.027000269998966875
-867.7867786778678,0.027000269998966875
-867.5867586758676,0.027000269998966875
-867.3867386738674,0.027000269998966875
-867.1867186718672,0.027000269998966875
-866.986698669867,0.027000269998966875
-866.7866786678668,0.027000269998966875
-866.5866586658666,0.027000269998966875
-866.3866386638664,0.027000269998966875
-866.1866186618662,0.027000269998966875
-865.986598659866,0.027000269998966875
-865.7865786578658,0.027000269998966875
-865.5865586558656,0.027000269998966875
-865.3865386538654,0.027000269998966875
-865.1865186518652,0.027000269998966875
-864.986498649865,0.027000269998966875
-864.7864786478648,0.027000269998966875
-864.5864586458646,0.027000269998966875
-864.3864386438644,0.027000269998966875
-864.1864186418642,0.027000269998966875
-863.986398639864,0.027000269998966875
-863.7863786378638,0.027000269998966875
-863.5863586358636,0.027000269998966875
-863.3863386338634,0.027000269998966875
-863.1863186318632,0.027000269998966875
-862.986298629863,0.027000269998966875
-862.7862786278628,0.027000269998966875
-862.5862586258626,0.027000269998966875
-862.3862386238624,0.027000269998966875
-862.1862186218622,0.027000269998966875
-861.986198619862,0.027000269998966875
-861.7861786178618,0.027000269998966875
-861.5861586158616,0.027000269998966875
-861.3861386138614,0.027000269998966875
-861.1861186118612,0.027000269998966875
-860.986098609861,0.027000269998966875
-860.7860786078608,0.027000269998966875
-860.5860586058606,0.027000269998966875
-860.3860386038604,0.027000269998966875
-860.1860186018602,0.027000269998966875
-859.98599859986,0.027000269998966875
-859.7859785978598,0.027000269998966875
-859.5859585958596,0.027000269998966875
-859.3859385938595,0.027000269998966875
-859.1859185918593,0.027000269998966875
-858.9858985898591,0.027000269998966875
-858.7858785878589,0.027000269998966875
-858.5858585858587,0.027000269998966875
-858.3858385838585,0.027000269998966875
-858.1858185818583,0.027000269998966875
-857.985798579858,0.027000269998966875
-857.7857785778579,0.027000269998966875
-857.5857585758577,0.027000269998966875
-857.3857385738575,0.027000269998966875
-857.1857185718573,0.027000269998966875
-856.985698569857,0.027000269998966875
-856.7856785678568,0.027000269998966875
-856.5856585658566,0.027000269998966875
-856.3856385638564,0.027000269998966875
-856.1856185618562,0.027000269998966875
-855.985598559856,0.027000269998966875
-855.7855785578558,0.027000269998966875
-855.5855585558556,0.027000269998966875
-855.3855385538554,0.027000269998966875
-855.1855185518552,0.027000269998966875
-854.985498549855,0.027000269998966875
-854.7854785478548,0.027000269998966875
-854.5854585458546,0.027000269998966875
-854.3854385438544,0.027000269998966875
-854.1854185418542,0.027000269998966875
-853.985398539854,0.027000269998966875
-853.7853785378538,0.027000269998966875
-853.5853585358536,0.027000269998966875
-853.3853385338534,0.027000269998966875
-853.1853185318532,0.027000269998966875
-852.985298529853,0.027000269998966875
-852.7852785278528,0.027000269998966875
-852.5852585258526,0.027000269998966875
-852.3852385238524,0.027000269998966875
-852.1852185218522,0.027000269998966875
-851.985198519852,0.027000269998966875
-851.7851785178518,0.027000269998966875
-851.5851585158516,0.027000269998966875
-851.3851385138514,0.027000269998966875
-851.1851185118512,0.027000269998966875
-850.985098509851,0.027000269998966875
-850.7850785078508,0.027000269998966875
-850.5850585058506,0.027000269998966875
-850.3850385038504,0.027000269998966875
-850.1850185018502,0.027000269998966875
-849.98499849985,0.027000269998966875
-849.7849784978498,0.027000269998966875
-849.5849584958496,0.027000269998966875
-849.3849384938494,0.027000269998966875
-849.1849184918492,0.027000269998966875
-848.984898489849,0.027000269998966875
-848.7848784878488,0.027000269998966875
-848.5848584858486,0.027000269998966875
-848.3848384838484,0.027000269998966875
-848.1848184818482,0.027000269998966875
-847.984798479848,0.027000269998966875
-847.7847784778478,0.027000269998966875
-847.5847584758476,0.027000269998966875
-847.3847384738474,0.027000269998966875
-847.1847184718472,0.027000269998966875
-846.984698469847,0.027000269998966875
-846.7846784678468,0.027000269998966875
-846.5846584658466,0.027000269998966875
-846.3846384638464,0.027000269998966875
-846.1846184618462,0.027000269998966875
-845.984598459846,0.027000269998966875
-845.7845784578458,0.027000269998966875
-845.5845584558456,0.027000269998966875
-845.3845384538454,0.027000269998966875
-845.1845184518452,0.027000269998966875
-844.984498449845,0.027000269998966875
-844.7844784478448,0.027000269998966875
-844.5844584458446,0.027000269998966875
-844.3844384438444,0.027000269998966875
-844.1844184418442,0.027000269998966875
-843.984398439844,0.027000269998966875
-843.7843784378438,0.027000269998966875
-843.5843584358436,0.027000269998966875
-843.3843384338434,0.027000269998966875
